行业,url,标题,内容
煤炭行业,https://finance.eastmoney.com/a/202501023284690655.html,中信证券：2025年关注煤炭行业三条投资主线,证券时报网讯，中信证券研报称，展望2025年，煤炭行业供需双增，但目前宏观预期下，供给增速或略快，煤价中枢或继续下移，从行业景气继续下滑的角度，维持行业“中性”评级。不过煤价存在初步的成本线支撑，降幅或有限。待煤价底部明确、股息预期企稳，预计板块龙头依然会吸引配置红利风格的增量资金，若经济增长超预期，板块也存在预期改善驱动的交易机会。2025年建议关注三条投资主线：1）历史分红水平行业领先的低波动龙头公司；2）煤炭长协比例高、业绩波动较小的公司；3）央企旗下“破净”、或受益于市值管理工作的企业。
煤炭行业,https://finance.eastmoney.com/a/202501023284764173.html,中信证券煤炭行业2025年投资策略：预期有支撑 把握结构性机会,　每经AI快讯，中信证券研报表示，2025年，预期行业供需双增，供给仍趋向于更加宽松，煤价中枢大概率会继续下移。但由于初步的成本支撑，预计煤价底部和全年中枢下移较为有限。因此，行业预期有支撑。在长债利率下行的背景下，待煤价底部和股息预期明确，行业红利龙头仍可吸引长协资金配置。若经济增长超预期，板块也会出现预期驱动的结构性机会。
煤炭行业,https://finance.eastmoney.com/a/202501023284693170.html,中信证券煤炭行业2025年投资策略：预期有支撑 把握结构性机会,　证券时报e公司讯，中信证券研报表示，2025年，预期行业供需双增，供给仍趋向于更加宽松，煤价中枢大概率会继续下移。但由于初步的成本支撑，预计煤价底部和全年中枢下移较为有限。因此，行业预期有支撑。在长债利率下行的背景下，待煤价底部和股息预期明确，行业红利龙头仍可吸引长协资金配置。若经济增长超预期，板块也会出现预期驱动的结构性机会。
煤炭行业,https://finance.eastmoney.com/a/202412303282702130.html,【盘中播报】46只A股封板 煤炭行业涨幅最大,"证券时报·数据宝统计，截至下午13:59，今日沪指涨0.10%，A股成交量850.57亿股，成交金额10171.12亿元，比上一个交易日减少9.62%。个股方面，1162只个股上涨，其中涨停46只，4128只个股下跌，其中跌停19只。从申万行业来看，煤炭、银行、非银金融等涨幅最大，涨幅分别为1.22%、1.08%、0.64%；美容护理、房地产、社会服务等跌幅最大，跌幅分别为2.83%、1.78%、1.72%。（数据宝）

　　今日各行业表现（截至下午13:59）

申万行业	行业涨跌（%）	成交额（亿元）	比上日（%）	领涨（跌）股	涨跌幅（%）
煤炭	1.22	86.47	16.16	安源煤业	10.03
银行	1.08	236.40	0.43	渝农商行	2.88
非银金融	0.64	410.33	-31.14	香溢融通	9.98
石油石化	0.55	70.33	9.26	*ST海越	5.04
建筑装饰	0.25	170.72	-2.99	华建集团	10.06
交通运输	0.12	173.54	7.28	N国货航	324.35
电力设备	0.04	743.30	-7.02	中辰股份	19.83
有色金属	-0.05	251.58	-1.71	鑫科材料	-7.95
汽车	-0.15	492.59	-10.60	建设工业	-9.96
纺织服饰	-0.19	75.90	9.13	夜光明	-5.98
计算机	-0.19	1011.95	-11.54	微创光电	-7.99
电子	-0.21	1786.51	-15.61	达利凯普	-12.81
家用电器	-0.31	222.90	-4.22	汉宇集团	-11.11
通信	-0.49	675.91	-2.99	华星创业	-19.99
医药生物	-0.54	456.03	0.78	九典制药	-12.73
机械设备	-0.57	735.95	-12.11	川润股份	-10.03
传媒	-0.57	329.90	-4.30	返利科技	-6.88
基础化工	-0.58	369.14	-6.88	南京化纤	-10.00
综合	-0.59	26.52	9.49	*ST中程	-6.07
食品饮料	-0.62	225.81	3.77	西部牧业	-9.67
钢铁	-0.64	56.61	-2.80	广东明珠	-3.08
国防军工	-0.68	347.18	-27.16	成电光信	-7.84
轻工制造	-0.76	142.96	-0.42	联翔股份	-7.46
环保	-0.84	73.59	-30.07	中环环保	-11.91
公用事业	-0.87	202.09	-8.19	豫能控股	-7.81
商贸零售	-0.95	294.55	-6.87	友阿股份	-8.32
建筑材料	-1.15	67.32	-6.52	万里石	-7.18
农林牧渔	-1.43	128.63	-18.41	福成股份	-9.69
社会服务	-1.72	93.95	-8.19	大连圣亚	-7.87
房地产	-1.78	121.54	-2.93	深振业A	-7.73
美容护理	-2.83	36.88	20.90	爱美客	-7.35"
煤炭行业,https://finance.eastmoney.com/a/202412303282643572.html,【盘中播报】41只A股封板 煤炭行业涨幅最大,"证券时报·数据宝统计，截至上午10:29，今日沪指涨0.20%，A股成交量526.55亿股，成交金额6235.36亿元，比上一个交易日减少4.92%。个股方面，1682只个股上涨，其中涨停41只，3575只个股下跌，其中跌停10只。从申万行业来看，煤炭、电子、计算机等涨幅最大，涨幅分别为1.43%、0.85%、0.65%；房地产、美容护理、综合等跌幅最大，跌幅分别为1.90%、1.90%、1.28%。（数据宝）

　　今日各行业表现（截至上午10:29）

申万行业	行业涨跌（%）	成交额（亿元）	比上日（%）	领涨（跌）股	涨跌幅（%）
煤炭	1.43	46.85	0.11	安源煤业	10.03
电子	0.85	1117.52	-14.78	日久光电	10.01
计算机	0.65	641.92	2.52	慧博云通	16.96
家用电器	0.51	125.90	-11.36	创维数字	9.98
非银金融	0.49	209.95	-3.35	华鑫股份	5.79
电力设备	0.45	456.15	-8.82	中辰股份	17.14
通信	0.34	435.05	-1.54	博创科技	12.08
国防军工	0.27	224.53	-29.19	航新科技	6.69
银行	0.27	113.00	-22.42	宁波银行	1.42
机械设备	0.24	475.10	-5.59	长盛轴承	20.01
石油石化	0.20	40.54	13.91	*ST海越	5.04
建筑装饰	0.13	109.18	7.45	华建集团	10.06
传媒	0.12	211.92	7.68	华扬联众	9.99
交通运输	0.08	100.22	10.93	N国货航	334.35
有色金属	0.03	150.26	7.42	电工合金	7.83
纺织服饰	-0.03	46.55	15.61	欣龙控股	-5.28
基础化工	-0.13	224.08	0.12	蓝丰生化	-8.75
食品饮料	-0.19	125.08	11.39	西部牧业	-9.18
汽车	-0.19	288.95	-11.71	华洋赛车	-6.07
医药生物	-0.27	265.00	7.72	九典制药	-14.32
轻工制造	-0.40	93.70	7.21	四通股份	-6.63
环保	-0.51	47.90	-27.19	福龙马	-9.98
公用事业	-0.54	120.56	-2.76	兆新股份	-6.64
商贸零售	-0.91	190.60	-3.90	友阿股份	-8.32
钢铁	-0.96	33.69	-2.21	凌钢股份	-3.26
建筑材料	-1.06	38.15	-16.51	纳川股份	-7.05
农林牧渔	-1.17	82.58	31.97	福成股份	-9.30
社会服务	-1.27	58.31	-9.87	大连圣亚	-7.33
综合	-1.28	18.11	9.60	亚泰集团	-6.67
美容护理	-1.90	23.09	27.64	爱美客	-5.85
房地产	-1.90	78.42	3.52	深振业A	-8.85"
煤炭行业,https://finance.eastmoney.com/a/202412263280115935.html,煤炭行业资金流出榜：云维股份等10股净流出资金超千万元,"沪指12月26日上涨0.14%，申万所属行业中，今日上涨的有18个，涨幅居前的行业为通信、综合，涨幅分别为3.58%、2.78%。跌幅居前的行业为煤炭、建筑材料，跌幅分别为1.26%、1.25%。煤炭行业位居今日跌幅榜首位。

　　资金面上看，两市主力资金全天净流入6.37亿元，今日有13个行业主力资金净流入，电子行业主力资金净流入规模居首，该行业今日上涨2.40%，全天净流入资金69.77亿元，其次是通信行业，日涨幅为3.58%，净流入资金为29.29亿元。

　　主力资金净流出的行业有18个，医药生物行业主力资金净流出规模居首，全天净流出资金24.69亿元，其次是非银金融行业，净流出资金为15.95亿元，净流出资金较多的还有电力设备、传媒、基础化工等行业。

　　煤炭行业今日下跌1.26%，全天主力资金净流出8.37亿元，该行业所属的个股共37只，今日上涨的有3只，涨停的有1只；下跌的有29只，跌停的有1只。以资金流向数据进行统计，该行业资金净流入的个股有12只，净流入资金居首的是安源煤业，今日净流入资金3566.95万元，紧随其后的是晋控煤业、大有能源，净流入资金分别为733.16万元、543.43万元。煤炭行业资金净流出个股中，资金净流出超千万元的有10只，净流出资金居前的有云维股份、永泰能源、陕西煤业，净流出资金分别为4.74亿元、1.22亿元、1.20亿元。（数据宝）

　　煤炭行业资金流向排名

代码	简称	今日涨跌幅（%）	今日换手率（%）	主力资金流量（万元）
600725	云维股份	-10.06	25.56	-47387.87
600157	永泰能源	-0.55	3.68	-12178.12
601225	陕西煤业	-2.05	0.41	-12012.99
601898	中煤能源	-2.12	0.39	-2735.60
601699	潞安环能	-1.50	0.50	-2224.95
002128	电投能源	-0.76	0.36	-1734.18
600348	华阳股份	-0.56	0.44	-1639.83
000552	甘肃能化	-1.06	1.49	-1590.94
601088	中国神华	-1.79	0.13	-1434.99
600985	淮北矿业	-1.07	0.63	-1176.15
600758	辽宁能源	-1.72	0.87	-822.15
000983	山西焦煤	-0.12	0.37	-726.93
600121	郑州煤电	-2.07	2.55	-722.75
600792	云煤能源	-0.26	4.21	-650.19
600997	开滦股份	-1.03	0.42	-566.12
600408	安泰集团	0.00	2.31	-513.46
600395	盘江股份	-0.99	0.62	-502.57
600188	兖矿能源	-1.54	0.39	-488.45
601101	昊华能源	-0.59	0.78	-385.42
600740	山西焦化	-0.74	0.38	-310.82
601015	陕西黑猫	-1.22	0.77	-291.76
000937	冀中能源	-1.73	0.65	-256.18
600925	苏能股份	-0.19	0.41	-193.22
600508	上海能源	-0.15	0.45	-169.18
600971	恒源煤电	-0.53	0.45	38.54
603071	物产环能	0.00	0.19	69.82
000723	美锦能源	0.65	0.68	162.68
000571	新大洲A	2.52	1.44	208.18
600546	山煤国际	-0.50	0.56	214.49
600123	兰花科创	0.00	0.54	228.96
601011	宝泰隆	0.00	2.74	353.86
601918	新集能源	-1.11	1.19	441.21
601666	平煤股份	-0.10	0.70	491.35
600403	大有能源	-0.69	0.47	543.43
601001	晋控煤业	-1.05	0.81	733.16
600397	安源煤业	10.07	1.47	3566.95"
煤炭行业,https://finance.eastmoney.com/a/202412253278969571.html,煤炭行业资金流出榜：永泰能源、陕西煤业等净流出资金居前,"沪指12月25日下跌0.01%，申万所属行业中，今日上涨的有3个，涨幅居前的行业为煤炭、银行、石油石化，涨幅分别为1.13%、1.08%、0.28%。煤炭行业位居今日涨幅榜首位。跌幅居前的行业为传媒、纺织服饰，跌幅分别为2.12%、2.04%。

　　资金面上看，两市主力资金全天净流出444.14亿元，主力资金净流入的行业仅有1个，汽车行业净流入资金2.71亿元。

　　主力资金净流出的行业有30个，电子行业主力资金净流出规模居首，全天净流出资金73.14亿元，其次是计算机行业，净流出资金为53.31亿元，净流出资金较多的还有机械设备、非银金融、电力设备等行业。

　　煤炭行业今日上涨1.13%，全天主力资金净流出1.69亿元，该行业所属的个股共37只，今日上涨的有24只，涨停的有1只；下跌的有11只。以资金流向数据进行统计，该行业资金净流入的个股有18只，其中，净流入资金超千万元的有8只，净流入资金居首的是兖矿能源，今日净流入资金6225.51万元，紧随其后的是新集能源、昊华能源，净流入资金分别为2327.71万元、1701.61万元。煤炭行业资金净流出个股中，资金净流出超千万元的有7只，净流出资金居前的有永泰能源、陕西煤业、中煤能源，净流出资金分别为1.93亿元、4479.94万元、2547.74万元。（数据宝）

　　煤炭行业资金流向排名

代码	简称	今日涨跌幅（%）	今日换手率（%）	主力资金流量（万元）
600157	永泰能源	-2.66	4.85	-19294.70
601225	陕西煤业	0.77	0.40	-4479.94
601898	中煤能源	2.94	0.57	-2547.74
601011	宝泰隆	-4.72	3.70	-2145.69
000723	美锦能源	-1.91	0.85	-1810.84
002128	电投能源	0.87	0.41	-1266.03
600348	华阳股份	0.00	0.53	-1230.70
600546	山煤国际	-0.08	0.60	-965.09
601088	中国神华	2.78	0.17	-740.22
600758	辽宁能源	-2.79	1.20	-516.03
600508	上海能源	0.38	0.64	-477.01
600123	兰花科创	0.12	0.77	-452.73
000937	冀中能源	1.44	0.61	-432.59
000983	山西焦煤	-0.25	0.73	-383.82
600925	苏能股份	0.19	0.55	-310.53
600408	安泰集团	-3.77	3.44	-288.23
000571	新大洲A	-2.45	1.61	-241.49
600740	山西焦化	0.25	0.52	-12.20
600792	云煤能源	4.86	5.40	6.38
603071	物产环能	-0.48	0.21	10.35
600403	大有能源	-0.68	0.43	61.95
601015	陕西黑猫	0.62	0.96	191.98
600985	淮北矿业	0.72	0.84	263.35
600971	恒源煤电	1.18	0.56	272.52
600397	安源煤业	3.60	6.82	353.68
600997	开滦股份	0.74	0.52	367.78
000552	甘肃能化	1.43	1.89	734.71
600395	盘江股份	0.80	0.88	906.00
600725	云维股份	9.96	0.44	1411.56
601001	晋控煤业	0.53	1.06	1414.23
601699	潞安环能	0.89	0.41	1446.41
601666	平煤股份	-0.10	0.95	1484.17
600121	郑州煤电	4.32	4.42	1499.40
601101	昊华能源	2.80	1.34	1701.61
601918	新集能源	4.78	2.75	2327.71
600188	兖矿能源	2.58	0.70	6225.51"
煤炭行业,https://finance.eastmoney.com/a/202412193273369510.html,煤炭行业今日跌1.96% 主力资金净流出16.05亿元,"沪指12月19日下跌0.36%，申万所属行业中，今日上涨的有9个，涨幅居前的行业为通信、电子，涨幅分别为3.31%、1.82%。跌幅居前的行业为商贸零售、煤炭，跌幅分别为2.05%、1.96%。煤炭行业位居今日跌幅榜第二。

　　资金面上看，两市主力资金全天净流出165.80亿元，今日有5个行业主力资金净流入，电子行业主力资金净流入规模居首，该行业今日上涨1.82%，全天净流入资金38.02亿元，其次是通信行业，日涨幅为3.31%，净流入资金为36.82亿元。

　　主力资金净流出的行业有26个，传媒行业主力资金净流出规模居首，全天净流出资金32.42亿元，其次是汽车行业，净流出资金为24.21亿元，净流出资金较多的还有基础化工、医药生物、商贸零售等行业。

　　煤炭行业今日下跌1.96%，全天主力资金净流出16.05亿元，该行业所属的个股共37只，今日上涨的有1只；下跌的有33只。以资金流向数据进行统计，该行业资金净流入的个股有6只，净流入资金居首的是电投能源，今日净流入资金2554.03万元，紧随其后的是甘肃能化、辽宁能源，净流入资金分别为2442.87万元、534.72万元。煤炭行业资金净流出个股中，资金净流出超5000万元的有5只，净流出资金居前的有永泰能源、华阳股份、兖矿能源，净流出资金分别为11.55亿元、5513.49万元、5477.53万元。（数据宝）

　　煤炭行业资金流向排名

代码	简称	今日涨跌幅（%）	今日换手率（%）	主力资金流量（万元）
600157	永泰能源	-3.52	11.63	-115473.44
600348	华阳股份	-2.29	1.06	-5513.49
600188	兖矿能源	-1.72	0.43	-5477.53
000983	山西焦煤	-1.65	0.74	-5456.47
601666	平煤股份	-2.32	1.15	-5239.45
000723	美锦能源	-2.21	1.42	-4833.87
601699	潞安环能	-2.63	0.80	-3126.36
601011	宝泰隆	-5.02	3.85	-3045.01
600546	山煤国际	-3.28	0.96	-2954.86
601225	陕西煤业	-2.54	0.30	-2651.66
601918	新集能源	-3.54	1.39	-2302.05
000937	冀中能源	-1.23	0.73	-1779.09
600395	盘江股份	-1.18	1.21	-1307.74
601001	晋控煤业	-2.31	1.27	-1202.33
600121	郑州煤电	-2.49	2.32	-1174.93
600123	兰花科创	-1.65	1.30	-1009.87
600985	淮北矿业	-2.90	1.23	-848.65
600740	山西焦化	-1.67	1.00	-773.00
600971	恒源煤电	-1.85	0.84	-622.88
600925	苏能股份	-0.56	0.52	-500.19
000571	新大洲A	-1.43	1.31	-455.28
601898	中煤能源	-2.13	0.25	-439.86
600408	安泰集团	-2.97	3.53	-172.06
600997	开滦股份	-1.56	0.74	-156.38
600403	大有能源	-3.41	0.60	-127.94
601015	陕西黑猫	-4.14	1.98	-126.68
603071	物产环能	-0.88	0.41	-109.84
601101	昊华能源	-1.42	0.90	-96.21
600792	云煤能源	-1.89	1.48	-43.30
600508	上海能源	-2.24	1.16	280.00
601088	中国神华	-1.05	0.10	335.51
600397	安源煤业	0.00	1.92	366.10
600758	辽宁能源	-0.82	1.29	534.72
000552	甘肃能化	0.35	2.09	2442.87
002128	电投能源	-1.19	0.50	2554.03"
煤炭行业,https://finance.eastmoney.com/a/202412193273421456.html,【研报掘金】机构：煤炭行业将持续景气 盈利有望长时间持续,"机构指出，在宏观经济偏弱、水电显著增多、新能源高速发展及进口煤延续增长的压力测试下，2024年至今动力煤价仍在800元以上运行，看好煤价后续维持高位震荡，煤企利润可持续性强，在经历资产负债表优化后煤企现金流或具有比较优势。

　　核心逻辑

　　1.2024年以来，国内经济缓慢修复，煤炭板块涨幅明显。2024年年初至12月6日，煤炭板块累计涨幅8.62%。由于近期美国降息，国内政策加码，一系列组合拳出台，沪深300指数累计跨越式涨幅15.80%，煤炭跑输沪深300指数7.18个百分点，在30个申万一级行业分类中排名第十九。

　　2.11月数据基本符合预期，需求端后续有望改善。供给方面，煤炭产地安监趋于常态化， 11月当月供给回升但同比增速较去年同期微降。需求方面，11月火电暖冬预期下用煤需求仍未释放，国内港口动力煤价格呈相对弱势。焦煤、焦炭方面，需求偏弱运行非电耗煤增量需求仍然有限，下游钢厂开工率下降，焦煤价格较为承压。整体来看，由于安监严格常态化，同时稳经济政策仍有空间，后期地产、基建等稳经济政策仍存边际改善预期，同时寒冬将至火电用煤有望边际改善，煤炭需求刚性较强，2024年煤炭供需关系很难进一步宽松，四季度煤炭价格不存在大幅波动可能。

　　3.煤炭行业未来盈利稳定性有望增强。2024年前三季度煤炭价格先降后升，第四季度整体下跌。长协政策稳定煤炭价格，未来煤炭板块盈利的稳定性增加。需求端，即使受新能源发电方式的冲击，煤炭发电依旧是发电主力，发电量上升带动电煤需求增加，在未来一段时间内煤炭发电极有可能依旧将维持在发电主力的位置不变。供给端，煤炭企业产能周期难开启，未来煤炭供给缩紧。煤企倾向于高分红，未来新建矿资本开支有限，煤炭企业难以开启新的产能周期。“双碳”政策背景下，新增产能批复受严格限制，煤炭供给有望维持偏紧格局，煤炭行业将持续景气，行业盈利有望长时间持续。

　　4.我们正处在能源大变革时代，在先立后破的政策导向和能源安全诉求下，煤炭或仍处于黄金时代。煤炭的供给紧张表现为多个方面，一是双碳政策背景下产能控制严格，而安监与环保政策的趋严挤出超产部分；二是供给呈现区域分化，随着东部地区资源减少以及山西进入“稳产”时代，开采难度或逐步加大，国内产能进一步向西部集中加大供应成本；三是开采深入及安全标准提高后，焦煤开采难度加大欠产或将成为新常态，资源稀缺性将体现更为明显。煤炭作为主要能源的地位短期难以改变，叠加发电量持续增长，煤炭需求展现较强韧性。在宏观经济偏弱、水电显著增多、新能源高速发展及进口煤延续增长的压力测试下，2024年至今动力煤价仍在800元以上运行，看好煤价后续维持高位震荡，煤企利润可持续性强，在经历资产负债表优化后煤企现金流或具有比较优势。

　　利好个股

　　东兴证券指出，配置建议遵循以下思路：（1）长久期盈利稳定性与盈利可预见性的优质龙头受益标的：中国神华、陕西煤业；（2）煤电联营一体化受益标的：电投能源、新集能源；（3）成长性突出：华阳股份、兖矿能源、淮北矿业；（4）国改领先的央企受益标的：中煤能源。

　　德邦证券指出，重点看好三个方向：1）优质分红。推荐陕西煤业、中煤能源、兖矿能源、山煤国际，建议关注：中国神华等；2）双焦弹性。推荐潞安环能、平煤股份、淮北矿业、中国旭阳集团，建议关注：山西焦煤、冀中能源等。3）长期增量。推荐：广汇能源、新集能源、甘肃能化、电投能源、昊华能源、永泰能源，建议关注：盘江股份、陕西能源、苏能股份等。"
煤炭行业,https://finance.eastmoney.com/a/202412183272191557.html,煤炭行业资金流入榜：永泰能源等7股净流入资金超千万元,"沪指12月18日上涨0.62%，申万所属行业中，今日上涨的有23个，涨幅居前的行业为电子、计算机，涨幅分别为2.27%、1.70%。煤炭行业今日上涨0.89%。跌幅居前的行业为综合、农林牧渔，跌幅分别为1.09%、0.61%。

　　资金面上看，两市主力资金全天净流入3.22亿元，今日有10个行业主力资金净流入，电子行业主力资金净流入规模居首，该行业今日上涨2.27%，全天净流入资金53.41亿元，其次是通信行业，日涨幅为1.29%，净流入资金为18.63亿元。

　　主力资金净流出的行业有21个，非银金融行业主力资金净流出规模居首，全天净流出资金25.54亿元，其次是机械设备行业，净流出资金为13.08亿元，净流出资金较多的还有电力设备、有色金属、房地产等行业。

　　煤炭行业今日上涨0.89%，全天主力资金净流入11.77亿元，该行业所属的个股共37只，今日上涨的有22只，涨停的有1只；下跌的有9只。以资金流向数据进行统计，该行业资金净流入的个股有16只，其中，净流入资金超千万元的有7只，净流入资金居首的是永泰能源，今日净流入资金12.38亿元，紧随其后的是陕西煤业、兰花科创，净流入资金分别为2945.23万元、2802.22万元。煤炭行业资金净流出个股中，资金净流出超千万元的有7只，净流出资金居前的有中国神华、冀中能源、潞安环能，净流出资金分别为6634.35万元、2154.79万元、2047.25万元。

　　煤炭行业资金流向排名

代码	简称	今日涨跌幅（%）	今日换手率（%）	主力资金流量（万元）
600157	永泰能源	9.94	8.45	123801.52
601225	陕西煤业	-0.47	0.33	2945.23
600123	兰花科创	1.68	1.45	2802.22
000983	山西焦煤	1.07	0.68	2048.71
600971	恒源煤电	2.53	1.33	1257.01
600188	兖矿能源	0.21	0.37	1172.85
600508	上海能源	3.21	1.84	1005.60
000723	美锦能源	1.01	1.42	826.58
601015	陕西黑猫	3.13	2.56	720.80
601898	中煤能源	0.95	0.26	661.96
600758	辽宁能源	1.10	1.56	592.15
600348	华阳股份	0.41	0.51	495.00
002128	电投能源	-0.35	0.48	245.88
600395	盘江股份	-0.78	1.26	205.29
600408	安泰集团	-1.26	4.30	178.55
600397	安源煤业	1.10	2.10	91.94
600121	郑州煤电	0.68	2.08	-52.76
600403	大有能源	-0.31	0.37	-69.80
601918	新集能源	0.66	0.99	-103.53
603071	物产环能	0.16	0.42	-103.74
600925	苏能股份	0.37	0.54	-243.19
000571	新大洲A	-0.28	1.62	-350.56
601001	晋控煤业	-0.86	1.12	-392.04
600792	云煤能源	0.54	1.42	-408.95
601101	昊华能源	0.59	0.74	-492.65
600740	山西焦化	0.00	0.63	-688.43
601011	宝泰隆	0.34	4.18	-829.78
600997	开滦股份	0.57	0.58	-846.10
600546	山煤国际	0.00	0.93	-1057.08
000552	甘肃能化	0.00	1.83	-1380.35
600985	淮北矿业	0.28	0.91	-1692.92
601666	平煤股份	-0.39	0.95	-1798.54
601699	潞安环能	0.00	0.66	-2047.25
000937	冀中能源	-0.31	0.59	-2154.79
601088	中国神华	0.61	0.17	-6634.35"
煤炭行业,https://finance.eastmoney.com/a/202412143268452584.html,提升百姓“温暖指数” 科技赋能煤炭行业能源保供,"当前，全国大范围降雪降温天气接连出现，季节性用能高峰已经到来。作为我国能源供应的“压舱石”，我国煤炭主产区释放优质煤炭产能，全力保障电煤供应，确保百姓温暖过冬。

　　在山西朔州的东露天矿，80多台采掘、运输设备运转不停，11月以来，该矿单日最高原煤产量超12万吨，目前平均每天有7列火车往外运煤，外运量占7成；在内蒙古鄂尔多斯的补连塔煤矿，巨大的采煤机在轰鸣声中缓缓移动，煤炭从煤壁上整齐地剥离，如流水般从工作面涌出，源源不断地输送至地面……

　　中国煤炭工业协会数据显示，进入供暖季以来，各主要产煤省份在确保煤矿安全生产的前提下，今年10月份日均产量达到1328万吨，今年前10个月，全国规模以上原煤产量38.9亿吨，同比增长1.2%，产量创历史同期最高水平，为今冬明春煤炭保供工作奠定了基础。

　　煤炭产量提升，运量也要跟上。作为我国西煤东运、北煤南运的重要枢纽港口，截至12月6日，黄骅港年煤炭下水量已达20004万吨，同比增长2.1%，比去年提前7天破2亿吨大关，连续五年煤炭下水量破2亿吨。

　　自11月15日我国北方地区全面启动供暖工作以来，铁路部门加大运力投放，保障供暖用煤运输。国铁集团数据显示，自11月以来，国家铁路煤炭日均装车87598车，同比增长3.2%。

　　煤炭稳产稳供，电厂供热“口粮”有保障。凌晨时分，一列装满3300吨原煤的列车，驶向大唐山西公司，检查、引导、入站、卸煤……

　　“我们及时掌握煤源、运输能力变化，加强燃料调运精细化管理，科学确定采购节奏和库存控制目标，确保满足电力、热力供应需求，以充足、稳定的库存，确保电力供应。”该公司相关部门负责人表示。

　　中国煤炭工业协会党委委员张宏日前在2025年度全国煤炭交易会上表示，我国加力推出一揽子增量政策，拉动煤炭消费需求增加，稳产保供还需未雨绸缪。煤炭企业要落实煤炭保供责任，推动煤炭产业链供应链协同发展，确保全国煤炭安全稳定供应。

　　值得一提的是，当前，随着云计算、物联网、大数据的发展，煤炭行业加快数字化转型，稳步推进煤矿智能化建设，助力煤炭行业加大能源保供。

魏家峁露天煤矿利用智能驾驶系统有序进行煤炭装车作业。受访者供图
魏家峁露天煤矿利用智能驾驶系统有序进行煤炭装车作业。受访者供图

　　在华能魏家峁煤电公司调度指挥中心，监控大屏上清晰显示着项目现场、工业广场、检修区、维修系统等信息，这是由300余个摄像头对厂区全方位、无死角监控传回的实时信息。

　　“我们利用云计算、物联网、大数据等新技术，构建了集生产、调度、设备管理、储装运等为一体的智慧煤矿综合管控平台，打破‘数据壁垒’‘信息孤岛’，提升露天矿设计、规划、生产和管理等全环节的智能化协调管控水平。”该公司露天煤矿智能化建设办公室成员张永贵表示，综合管控平台的建设，贯穿各工艺环节，将20多个智能化项目“织线成网”，最终形成一套有机融合、有效协同的煤矿生产链条，提高生产效率，保证生产安全，助力能源保供。

　　与此同时，加大煤炭保供也离不开全国统一煤炭市场的建设，其中，数字化发挥了重要作用。

　　“我们依托‘煤电化路港行’一体化产业链优势，打造了‘国能e商’平台。该平台通过数字化手段，实现了合同签订、交易管理、履约管控等全流程线上化，实现了大宗煤炭交易‘一键直达’。”国家能源集团电子商务有限公司董事长张延生说，今年以来，该平台已实现超6亿吨煤炭长协履约在线管控，提高业务办理效率60%以上，实现了“让数据多跑路，让用户少跑腿”。

　　“要发挥数字经济高创新性、强渗透性、广覆盖性特点，推动煤炭产业数字化改造向全产业链纵深推进，助力煤炭行业提升资源配置效率、优化供应链管理体系、实现更加智能化敏捷化的市场感知，赋能煤炭产业可持续健康发展。”中国煤炭运销协会理事长刘志江说。"
